pid,meta_class,meta_town_code,meta_nbhd,meta_certified_est_bldg,meta_certified_est_land,meta_cdu,meta_deed_type,char_hd_sf,char_age,char_apts,char_ext_wall,char_roof_cnst,char_rooms,char_beds,char_bsmt,char_bsmt_fin,char_heat,char_oheat,char_air,char_frpl,char_attic_type,char_fbath,char_hbath,char_tp_plan,char_tp_dsgn,char_cnst_qlty,char_site,char_gar1_size,char_gar1_cnst,char_gar1_att,char_gar1_area,char_ot_impr,char_bldg_sf,char_repair_cnd,char_use,char_type_resd,char_attic_fnsh,char_renovation,char_porch,geo_property_city,geo_property_zip,geo_tract_pop,geo_white_perc,geo_black_perc,geo_asian_perc,geo_his_perc,geo_other_perc,geo_fips,geo_municipality,geo_ohare_noise,geo_floodplain,geo_fs_flood_factor,geo_fs_flood_risk_direction,geo_withinmr100,geo_withinmr101300,geo_school_elem_district,geo_school_hs_district,econ_tax_rate,econ_midincome,ind_large_home,ind_garage,ind_arms_length
8104,203,39,39100,128520,38400,NA,T,6400,66,NA,2,1,5,3,1,3,1,5,2,0,3,1,0,NA,NA,2,2,2,1,2,2,0,1238,2,1,1,NA,NA,NA,EVERGREEN PARK,60805,4428,0.3453026196928636,0.3888888888888889,0,0.22831978319783197,0.06752484191508581,24634,Evergreen Park,0,0,1,0,0,0,SCHOOL DISTRICT  124,COMMUNITY HIGH SCHOOL  231,13.318,64102,FALSE,TRUE,TRUE
8105,278,35,35012,251630,58960,NA,W,9072,35,NA,1,1,7,4,1,1,1,5,1,1,3,2,0,2,2,2,2,3,1,1,1,0,2213,2,1,2,NA,NA,NA,SCHAUMBURG,60194,4828,0.4496685998342999,0.0356255178127589,0.3740679370339685,0.11888980944490472,0.03769676884838442,68003,Schaumburg,0,0,1,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,9.176,95527,FALSE,TRUE,TRUE
8106,234,24,24101,272690,72000,NA,W,7200,65,NA,2,1,7,3,3,1,1,5,1,1,3,1,1,2,2,2,2,2,2,1,2,0,2088,2,1,4,NA,NA,1,LINCOLNWOOD,60712,3617,0.5020735416090683,0.04727674868675698,0.3370196295272325,0.06137683162842134,0.10450649709704175,43744,Lincolnwood,0,0,1,0,0,0,SCHOOL DISTRICT 74,COMMUNITY HIGH SCHOOL  219,8.872,100549,FALSE,TRUE,TRUE
8107,203,71,71361,186840,75930,NA,T,5625,66,NA,2,1,5,3,1,3,1,5,1,0,3,1,1,2,2,2,2,3,1,2,2,345,1119,2,1,1,NA,NA,NA,CHICAGO,60631,3508,0.7699543899657925,0.00826681870011402,0.0476054732041049,0.12827822120866592,0.09179019384264538,14000,Chicago,0,0,1,0,0,0,EBINGER,TAFT HS,6.884772382397572,95990,FALSE,TRUE,TRUE
8108,205,71,71371,214140,47250,NA,W,3780,66,NA,2,1,6,3,1,1,1,5,1,0,1,2,0,2,2,2,2,3,1,2,2,0,1648,2,1,2,3,NA,NA,CHICAGO,60634,3177,0.6751652502360718,0.00220333648095687,0.09379918161787852,0.22883223166509287,0,14000,Chicago,0,0,1,0,0,0,DEVER,STEINMETZ COLLEGE PREP HS,6.894,73133,FALSE,TRUE,TRUE
8109,205,24,24101,220840,57040,NA,O,5704,66,NA,2,1,7,4,1,3,1,5,1,0,3,1,1,2,2,2,2,1,2,1,2,0,1862,2,1,2,NA,NA,NA,LINCOLNWOOD,60712,4870,0.5059548254620123,0.03100616016427104,0.29671457905544146,0.09671457905544148,0.13921971252566734,43744,Lincolnwood,0,0,6,1,0,0,SCHOOL DISTRICT 74,COMMUNITY HIGH SCHOOL  219,8.872,77240,FALSE,TRUE,TRUE
8110,211,70,70120,122330,28120,NA,W,3125,95,3,2,2,15,6,1,3,2,5,2,0,3,3,0,2,2,2,2,3,1,2,2,0,3903,2,2,3,NA,NA,1,CHICAGO,60619,4105,0.01607795371498173,0.9466504263093788,0.01412911084043849,0.02314250913520097,0,14000,Chicago,0,0,1,0,0,0,ASHE,HIRSCH HS,6.88386464826358,21856,FALSE,TRUE,TRUE
8111,203,39,39211,111180,45020,NA,W,9004,59,NA,2,1,5,2,2,3,1,5,2,0,3,1,0,NA,NA,2,2,1,1,2,2,0,1012,2,1,1,NA,NA,NA,ALSIP,60803,4311,0.6112270934817907,0.1336116910229645,0.00139178844815588,0.24031547204824863,0.02690790999768035,01010,Alsip,0,0,1,0,0,0,SCHOOL DISTRICT  126,COMMUNITY HIGH SCHOOL  218,13.434,63065,FALSE,TRUE,TRUE
8112,203,70,70240,90000,24440,NA,W,3760,67,NA,2,1,6,3,1,3,1,5,2,0,1,1,0,2,2,2,2,1,1,2,2,0,1152,2,1,5,1,NA,NA,CHICAGO,60617,2809,0.22783908864364544,0,0.01103595585617657,0.761124955500178,0,14000,Chicago,0,0,1,0,0,0,"WASHINGTON, G",WASHINGTON HS,6.908,44738,FALSE,TRUE,TRUE
8113,203,36,36012,147210,64170,NA,W,8280,71,NA,2,1,6,3,1,3,1,5,1,0,1,1,0,2,2,2,2,3,1,2,2,0,1488,2,1,5,1,NA,1,STICKNEY,60402,6732,0.39230540701128935,0.00490196078431372,0.02094474153297683,0.5439691027926322,0.07575757575757576,72676,Stickney,0,0,9,0,0,0,SCHOOL DISTRICT  103,BERWYN CICERO STICKNEY HIGH SCHOOL 201,14.685,59467,FALSE,TRUE,TRUE
8114,204,34,34020,304990,89460,NA,W,10224,63,NA,3,1,7,4,1,3,2,5,1,1,3,2,2,2,NA,2,2,3,2,1,1,0,2016,2,1,1,NA,NA,NA,RIVERSIDE,60546,3616,0.8426438053097345,0.01161504424778761,0.00995575221238938,0.12997787610619468,0.01161504424778761,64421,Riverside,0,0,1,0,0,0,SCHOOL DISTRICT 96,RIVERSIDE BROOKFIELD HIGH SCHOOL 208,12.07,125486,FALSE,TRUE,TRUE
8115,205,27,27060,332380,59800,NA,O,5696,126,NA,1,1,7,3,1,3,2,5,1,0,3,2,0,2,2,2,2,7,NA,NA,NA,0,2200,2,1,2,NA,NA,1,OAK PARK,60304,4692,0.5991048593350383,0.17902813299232737,0.05072463768115942,0.1148763853367434,0.11146632566069906,54885,Oak Park,0,0,1,0,0,1,SCHOOL DISTRICT  97,CONSOLIDATED HIGH SCHOOL  200,13.157,91250,FALSE,FALSE,TRUE
8116,202,70,70120,52320,62280,NA,W,6920,97,NA,2,1,5,2,1,3,2,5,2,0,3,1,0,NA,NA,2,2,3,1,2,2,0,936,2,1,1,NA,NA,1,CHICAGO,60619,3213,0.00435729847494553,0.9607843137254902,0.01089324618736383,0.02396514161220043,0,14000,Chicago,0,0,1,0,0,0,PIRIE,HARLAN HS,6.88386464826358,30100,FALSE,TRUE,TRUE
8117,211,71,71082,194840,68750,NA,W,3125,97,2,2,1,5,4,3,1,1,2,2,0,3,2,0,NA,NA,2,2,3,1,2,2,0,2068,2,2,2,NA,NA,NA,CHICAGO,60618,3870,0.2434108527131783,0.06279069767441861,0.12739018087855297,0.5361757105943152,0.04857881136950904,14000,Chicago,0,0,4,1,0,0,HENRY,ROOSEVELT HS,6.901516611295682,56190,FALSE,TRUE,TRUE
8118,211,76,76030,194640,137500,NA,T,3125,120,2,2,1,10,4,1,3,1,5,2,0,3,2,0,2,2,2,2,3,1,2,2,0,2348,2,2,2,NA,NA,1,CHICAGO,60616,2831,0.4178735429176969,0.01766160367361356,0.3383963263864359,0.20770045920169553,0.03673613564111621,14000,Chicago,0,0,1,0,0,0,HEALY,TILDEN HS,6.89,50595,FALSE,TRUE,TRUE
8119,211,77,77030,296800,95620,NA,W,3750,130,2,2,1,8,4,1,1,1,5,1,0,3,2,1,2,2,2,2,1,2,2,2,0,2664,2,2,2,NA,NA,1,CHICAGO,60647,2848,0.5252808988764045,0.03651685393258427,0.03651685393258427,0.3714887640449438,0.05582865168539325,14000,Chicago,0,0,1,0,0,0,DARWIN,CLEMENTE HS,6.915,56725,FALSE,TRUE,TRUE
8120,278,18,18013,201090,74450,NA,W,12948,32,NA,1,1,8,4,2,3,1,5,1,1,3,2,1,2,NA,2,2,3,1,1,1,0,2503,2,1,2,NA,NA,NA,STREAMWOOD,60107,9141,0.5479706815446888,0.02198884148342632,0.18553768734274148,0.23367246471939612,0.01684717208182912,73157,Streamwood,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,10.918,95439,FALSE,TRUE,TRUE
8121,207,70,70010,261360,49280,NA,O,2899,22,NA,2,1,8,4,1,1,1,5,1,0,1,2,1,2,2,2,2,3,1,2,2,0,1672,2,1,2,3,NA,NA,CHICAGO,60615,2918,0.02501713502398903,0.888279643591501,0.00891021247429746,0.04455106237148732,0.05311857436600411,14000,Chicago,0,0,3,1,0,0,REAVIS,PHILLIPS HS,6.88386464826358,39602,FALSE,TRUE,TRUE
8122,202,77,77020,131260,43400,NA,W,3100,132,NA,1,1,4,2,2,3,1,5,2,0,1,1,0,2,2,2,2,3,1,2,2,0,882,2,1,1,3,NA,NA,CHICAGO,60651,4965,0.19697885196374623,0.16837865055387713,0.02175226586102719,0.5675730110775428,0.07411883182275932,14000,Chicago,0,0,1,0,0,0,LOWELL,ORR HS,6.89,43438,FALSE,TRUE,TRUE
8123,202,20,20020,130460,42170,AV,O,6489,69,NA,2,1,4,2,1,3,1,5,2,0,1,1,0,NA,NA,2,2,7,NA,NA,NA,0,784,2,1,1,3,NA,NA,SCHILLER PARK,60176,5464,0.7307833089311859,0.01482430453879941,0.00951683748169839,0.19912152269399708,0.09150805270863836,68081,Schiller Park,1,0,1,0,1,0,SCHOOL DISTRICT  81,COMMUNITY HIGH SCHOOL  212,10.802,58909,FALSE,FALSE,TRUE
8124,203,71,71140,218480,55240,NA,W,3810,66,NA,2,1,5,3,1,3,1,5,2,0,1,1,1,2,NA,2,2,3,1,2,2,0,1383,2,1,5,1,NA,NA,CHICAGO,60634,7328,0.599754366812227,0.07273471615720524,0.05499454148471616,0.26282751091703055,0.01937772925764192,14000,Chicago,0,0,4,1,0,0,"LOCKE, J",STEINMETZ COLLEGE PREP HS,6.894,75339,FALSE,TRUE,TRUE
8125,202,22,22030,157560,41360,NA,W,6618,66,NA,2,1,5,2,2,3,2,5,2,0,2,1,0,NA,NA,2,2,2,1,2,2,0,999,2,1,1,3,NA,NA,DES PLAINES,60016,4486,0.748773963441819,0.00802496656263932,0.04079358002674989,0.16897012929112795,0.06219349086045474,19642,Des Plaines,0,0,1,0,0,0,SCHOOL DISTRICT C C  62,MAINE TOWNSHIP HIGH SCHOOL  207,9.229,84974,FALSE,TRUE,TRUE
8126,202,37,37051,30080,21760,NA,W,5440,73,NA,1,1,4,2,4,3,1,5,2,0,3,1,0,2,2,2,2,3,1,2,2,0,712,2,1,1,NA,NA,NA,BURNHAM,60633,4189,0.14657436142277394,0.6032465982334686,0,0.24421102888517543,0.011936022917164,09798,Burnham,0,0,7,1,0,1,SCHOOL DISTRICT 1541/2,THORNTON TWP FRACTIONAL HIGH SCHOOL 215,23.415,43983,FALSE,TRUE,TRUE
8127,234,28,28050,173730,34530,NA,W,8125,39,NA,3,1,7,3,3,1,1,5,2,1,3,1,1,2,2,2,2,3,2,1,2,54,1591,2,1,4,NA,NA,NA,TINLEY PARK,60477,7741,0.817336261464927,0.02092752874305645,0.01278904534297894,0.13783748869655085,0.02221935150497351,75484,Tinley Park,0,0,1,0,0,0,SCHOOL DISTRICT  140,CONSOLIDATED HIGH SCHOOL  230,11.122,66981,FALSE,TRUE,TRUE
8128,203,71,71150,165510,47250,NA,W,3780,95,NA,2,1,6,3,1,3,1,5,2,0,1,1,0,2,NA,2,2,3,1,2,2,0,1480,2,1,5,1,NA,1,CHICAGO,60634,3474,0.47380541162924583,0.00690846286701208,0.02014968336211859,0.4925158318940702,0.0132412204951065,14000,Chicago,0,0,1,0,0,0,REINBERG,SCHURZ HS,6.894,64875,FALSE,TRUE,TRUE
8129,203,71,71200,186630,52070,NA,W,4166,92,NA,2,1,6,3,1,1,2,5,2,0,1,1,0,NA,NA,2,2,2,1,2,2,0,1257,2,1,1,3,NA,1,CHICAGO,60634,6360,0.4119496855345912,0.0080188679245283,0.07091194968553459,0.504245283018868,0.00974842767295597,14000,Chicago,0,0,1,0,0,0,"LOCKE, J",STEINMETZ COLLEGE PREP HS,6.894,51071,FALSE,TRUE,TRUE
8130,205,31,31034,131520,23340,NA,W,4914,73,NA,2,1,6,3,1,3,1,5,2,0,3,1,0,NA,NA,2,2,3,1,2,2,0,964,2,1,2,NA,NA,NA,BROADVIEW,60155,5717,0.13031310127689347,0.7818786076613609,0.0127689347559909,0.02221444813713486,0.1056498163372398,08446,Broadview,0,0,1,0,0,0,SCHOOL DISTRICT 89,PROVISO TOWNSHIP HIGH SCHOOL 209,11.819,47847,FALSE,TRUE,TRUE
8131,203,39,39151,82020,30180,NA,W,5750,68,NA,1,1,5,2,2,3,1,5,1,0,3,1,1,NA,NA,2,2,3,1,2,2,0,1044,2,1,1,NA,NA,NA,WORTH,60482,4444,0.786003600360036,0.03802880288028803,0.00877587758775877,0.15706570657065708,0.02025202520252025,83518,Worth,0,0,1,0,0,1,SCHOOL DISTRICT  127,COMMUNITY HIGH SCHOOL  218,14.393,49702,FALSE,TRUE,TRUE
8132,203,31,31152,299790,58180,NA,T,6650,65,NA,2,1,7,3,1,1,1,5,1,1,3,1,1,2,2,2,2,3,2,1,2,0,1732,2,1,1,NA,NA,NA,LA GRANGE PARK,60526,4538,0.9484354341119436,0.00550903481710004,0,0.04385191714411635,0.00440722785368003,40793,La Grange Park,0,0,1,0,0,0,SCHOOL DISTRICT  102,LYONS TOWNSHIP HIGH SCHOOL  204,9.766,135208,FALSE,TRUE,TRUE
8133,211,33,33040,326930,98790,NA,T,10680,112,2,2,2,12,6,1,3,1,5,1,0,3,2,0,2,2,2,2,3,1,2,2,0,2582,2,2,2,NA,NA,1,RIVER FOREST,60305,5169,0.8436834977751982,0.03462952215128651,0.04546333913716386,0.04739794931321339,0.04797833236602825,64304,River Forest,0,0,1,0,0,0,SCHOOL DISTRICT 90,CONSOLIDATED HIGH SCHOOL  200,10.646,117941,FALSE,TRUE,TRUE
8134,295,13,13170,197990,14820,NA,W,3707,23,NA,3,1,6,2,1,1,1,5,1,1,3,2,0,2,1,2,2,3,2,1,1,0,2140,2,1,2,NA,NA,NA,TINLEY PARK,60477,3956,0.7997977755308392,0.0538422649140546,0.01617795753286147,0.11425682507583418,0.03185035389282103,75484,Tinley Park,0,0,1,0,0,0,SCHOOL DISTRICT C C  146,COMMUNITY HIGH SCHOOL  228,14.44,65216,FALSE,TRUE,TRUE
8135,203,21,21111,142760,32980,AV,W,8246,63,NA,2,1,5,2,1,3,1,5,2,0,3,1,0,2,NA,2,2,2,1,2,2,0,1056,2,1,1,NA,NA,NA,BRIDGEVIEW,60455,5256,0.6756088280060882,0.04204718417047184,0.0502283105022831,0.21594368340943684,0.03234398782343987,08225,Bridgeview,0,0,1,0,0,0,SCHOOL DISTRICT  109,COMMUNITY HIGH SCHOOL  217,14.133,52894,FALSE,TRUE,TRUE
8136,211,11,11070,206360,39660,NA,W,3690,58,2,2,1,11,5,1,2,2,5,2,0,3,2,0,2,2,2,2,3,1,2,2,0,2183,2,2,1,NA,NA,2,BERWYN,60402,8292,0.2575976845151954,0.01193921852387843,0.00410033767486734,0.7130969609261939,0.02653159671972986,05573,Berwyn,0,0,3,0,0,0,SCHOOL DISTRICT  100,BERWYN CICERO STICKNEY HIGH SCHOOL 201,15.456,62167,FALSE,TRUE,TRUE
8137,203,71,71420,208100,79000,NA,T,6320,69,NA,2,1,5,3,1,3,1,5,1,0,3,1,0,2,1,2,2,3,1,2,2,0,1075,2,1,1,NA,NA,NA,CHICAGO,60631,6186,0.8013255738764953,0.00695118008406078,0.05124474620109925,0.10168121564823795,0.05690268347882315,14000,Chicago,1,0,1,0,0,0,NORWOOD PARK,TAFT HS,6.884772382397572,83197,FALSE,TRUE,TRUE
8138,203,30,30012,185480,43320,NA,W,6419,59,NA,3,1,6,4,1,1,1,5,1,1,3,2,1,2,2,2,2,3,3,1,2,0,1471,2,1,1,NA,NA,NA,HICKORY HILLS,60457,4831,0.7536741875388119,0.06251293728006624,0,0.16228524115090043,0.04098530324984475,34514,Hickory Hills,0,0,1,0,0,0,SCHOOL DISTRICT  117,CONSOLIDATED HIGH SCHOOL  230,12.137,58895,FALSE,TRUE,TRUE
8139,211,71,71010,228340,50220,NA,W,3720,63,2,2,1,7,4,1,1,1,5,2,0,3,2,0,2,2,2,2,3,1,2,2,0,1637,2,2,2,NA,NA,1,CHICAGO,60630,3433,0.5674337314302359,0.02155549082435188,0.17826973492572096,0.1954558695018934,0.06670550538887271,14000,Chicago,0,0,1,0,0,0,FARNSWORTH,TAFT HS,6.894,81731,FALSE,TRUE,TRUE
8140,206,71,71060,303110,67960,NA,T,4687,117,NA,1,1,7,4,2,3,1,5,2,0,3,2,0,2,2,2,2,7,NA,NA,NA,0,2308,2,1,2,NA,NA,NA,CHICAGO,60630,3612,0.5733665559246954,0.03654485049833887,0.08471760797342193,0.2549833887043189,0.08250276854928018,14000,Chicago,0,0,1,0,0,0,BEAUBIEN,TAFT HS,6.894,59875,FALSE,FALSE,TRUE
8141,203,72,72110,103760,31230,NA,W,3675,129,NA,1,1,6,3,2,3,1,5,1,0,2,1,0,2,2,2,2,3,1,2,2,0,1303,2,1,5,1,NA,NA,CHICAGO,60632,5474,0.05553525758129338,0,0.00986481549141395,0.9345999269272928,0,14000,Chicago,0,0,1,0,0,0,SAWYER,CURIE HS,6.934,52278,FALSE,TRUE,TRUE
8142,203,27,27100,266610,38740,NA,T,3780,104,NA,1,1,6,3,1,1,1,5,1,0,1,2,0,2,2,2,2,3,1,2,2,0,1763,2,1,5,1,NA,1,OAK PARK,60304,4692,0.5991048593350383,0.17902813299232737,0.05072463768115942,0.1148763853367434,0.11146632566069906,54885,Oak Park,0,0,1,0,0,0,SCHOOL DISTRICT  97,CONSOLIDATED HIGH SCHOOL  200,13.157,91250,FALSE,TRUE,TRUE
8143,211,71,71081,209280,59810,NA,W,4125,110,2,2,2,8,4,1,1,2,5,2,0,3,2,1,2,2,2,2,3,1,2,2,0,2058,2,2,2,NA,NA,1,CHICAGO,60625,4822,0.20738282870178348,0.0628369970966404,0.11737868104520946,0.5864786395686438,0.05184570717544587,14000,Chicago,0,0,1,0,0,0,HAUGAN,ROOSEVELT HS,6.913,51982,FALSE,TRUE,TRUE
8144,210,31,31041,148470,27490,NA,W,3437,78,NA,2,1,5,2,1,3,1,5,2,0,3,1,0,NA,NA,2,2,1,1,2,2,0,1000,2,1,2,NA,NA,NA,MELROSE PARK,60160,5149,0.2439308603612352,0.02796659545542823,0.00427267430569042,0.7238298698776462,0,48242,Melrose Park,0,0,1,0,0,0,SCHOOL DISTRICT 89,PROVISO TOWNSHIP HIGH SCHOOL 209,11.117,67905,FALSE,TRUE,TRUE
8145,202,72,72423,134070,49270,NA,W,5187,71,NA,2,1,5,3,1,3,1,5,2,0,1,1,0,NA,NA,2,2,7,NA,NA,NA,0,762,2,1,1,1,NA,NA,CHICAGO,60655,4552,0.765817223198594,0.09468365553602812,0.03712653778558875,0.09007029876977153,0.02460456942003515,14000,Chicago,0,0,1,0,0,0,CASSELL,MORGAN PARK HS,6.908,85798,FALSE,FALSE,TRUE
8146,210,73,73084,459650,86400,VG,W,960,117,NA,2,2,7,3,1,3,2,5,2,1,3,2,0,2,1,2,2,7,NA,NA,NA,0,1484,2,1,2,NA,NA,1,CHICAGO,60613,3533,0.6255307104443816,0.21341636003396547,0.04245683555052363,0.08915935465609963,0.04924992923860741,14000,Chicago,0,0,1,0,0,0,GREELEY,LAKE VIEW HS,6.89,72778,FALSE,FALSE,TRUE
8147,234,29,29070,207730,55820,NA,O,11164,62,NA,3,1,7,3,3,1,1,5,2,0,3,1,1,NA,NA,2,2,1,1,1,2,0,1279,2,1,4,NA,NA,NA,PALATINE,60074,5118,0.8253223915592028,0.00390777647518561,0.05177803829620946,0.0873388042203986,0.06096131301289566,57225,Palatine,0,0,1,0,0,1,SCHOOL DISTRICT C C  15,PALATINE TOWNSHIP HIGH SCHOOL  211,9.835,109929,FALSE,TRUE,TRUE
8148,204,30,30062,394820,276840,NA,T,42592,19,NA,2,4,6,3,1,3,1,5,1,1,2,3,0,2,1,NA,2,5,2,1,2,0,3320,2,1,5,1,NA,NA,PALOS PARK,60464,5606,0.8480199785943632,0.01944345344273992,0.02408134141990724,0.08383874420264002,0.04584373885123082,NA,NA,0,0,1,0,0,0,SCHOOL DISTRICT C C  118,CONSOLIDATED HIGH SCHOOL  230,8.132,88750,FALSE,TRUE,TRUE
8149,211,76,76030,255580,132000,NA,O,3000,132,2,2,1,10,4,1,2,1,5,2,0,1,2,0,2,2,2,2,3,1,2,2,0,2468,2,2,5,1,NA,1,CHICAGO,60616,4510,0.3711751662971175,0.01596452328159645,0.24212860310421289,0.3527716186252772,0.03281596452328159,14000,Chicago,0,0,3,0,0,0,MCCLELLAN,TILDEN HS,6.89,50982,FALSE,TRUE,TRUE
8150,295,29,29170,146620,25500,NA,W,2040,36,NA,1,1,5,2,2,3,1,5,1,0,3,1,1,2,NA,2,2,1,1,1,2,0,1196,2,1,2,NA,NA,NA,PALATINE,60067,7294,0.663421990677269,0.04085549766931724,0.13531669865642995,0.15204277488346588,0.01494378941595832,57225,Palatine,0,0,1,0,0,0,SCHOOL DISTRICT C C  15,PALATINE TOWNSHIP HIGH SCHOOL  211,9.835,65639,FALSE,TRUE,TRUE
8151,202,29,29060,171980,23270,NA,W,6650,69,NA,1,1,5,3,1,3,1,5,2,0,1,1,1,NA,NA,2,2,3,1,2,2,0,900,2,1,1,1,NA,NA,PALATINE,60067,4559,0.8017109015134898,0.02039921035314762,0.05878482123272648,0.0993638955911384,0.03750822548804562,57225,Palatine,0,0,1,0,0,0,SCHOOL DISTRICT C C  15,PALATINE TOWNSHIP HIGH SCHOOL  211,9.835,84615,FALSE,TRUE,TRUE
8152,295,21,21065,195580,16680,AV,W,2022,48,NA,1,1,5,3,1,3,1,5,2,1,3,2,1,2,NA,2,2,1,1,1,2,0,1282,2,1,2,NA,NA,NA,INDIAN HEAD PARK,60525,7043,0.8795967627431492,0.01050688627005537,0.06119551327559278,0.03507028255004969,0.02456339627999432,37257,Indian Head Park,0,0,1,0,0,0,SCHOOL DISTRICT  106,LYONS TOWNSHIP HIGH SCHOOL  204,8.491,100339,FALSE,TRUE,TRUE
8153,211,24,24031,318050,28800,NA,W,3600,59,2,2,1,12,6,1,3,1,5,2,0,3,2,0,2,NA,2,2,7,NA,NA,NA,0,2700,2,2,2,NA,NA,NA,SKOKIE,60077,6729,0.40793580026749887,0.1376133155000743,0.30910982315351465,0.1185911725367811,0.04413731609451627,70122,Skokie,0,0,1,0,0,1,SCHOOL DISTRICT 68,COMMUNITY HIGH SCHOOL  219,8.449,60542,FALSE,FALSE,TRUE
8154,211,77,77091,69860,34070,NA,W,2900,116,2,2,2,12,6,3,1,1,5,2,0,3,2,0,2,2,2,2,7,NA,NA,NA,0,2564,2,2,2,NA,NA,NA,CHICAGO,60623,2705,0.04325323475046211,0.8358595194085028,0.00258780036968576,0.1134935304990758,0.0077634011090573,14000,Chicago,0,0,1,0,0,0,PENN,FARRAGUT HS,6.913,32237,FALSE,FALSE,TRUE
8155,205,31,31120,154520,39910,NA,W,7257,72,NA,2,1,6,4,3,1,1,5,2,1,2,2,0,2,NA,2,2,2,1,2,2,0,1576,2,1,2,3,NA,NA,WESTCHESTER,60154,4492,0.39804096170970615,0.311219946571683,0.01602849510240427,0.2591273374888691,0.02938557435440783,80047,Westchester,0,1,7,0,0,0,SCHOOL DISTRICT 92 1/2,PROVISO TOWNSHIP HIGH SCHOOL 209,9.688,70790,FALSE,TRUE,TRUE
8156,295,77,77103,204140,31790,NA,W,1514,24,NA,1,1,6,3,1,3,1,5,2,0,3,2,1,2,1,2,2,7,NA,NA,NA,0,1386,2,1,2,NA,NA,NA,CHICAGO,60612,2172,0.17679558011049723,0.4525782688766114,0.1201657458563536,0.22974217311233883,0.04143646408839779,14000,Chicago,0,0,3,0,0,1,JENSEN,MANLEY HS,6.913,80313,FALSE,FALSE,TRUE
8157,234,16,16051,131600,51170,NA,W,8529,54,NA,1,1,5,3,3,1,1,5,1,0,3,1,1,NA,NA,2,2,3,1,2,2,0,1191,2,1,4,NA,NA,NA,DES PLAINES,60018,3185,0.585243328100471,0.0141287284144427,0.2502354788069074,0.13877551020408163,0.02103610675039246,19642,Des Plaines,0,0,1,0,1,0,SCHOOL DISTRICT C C  59,ARLINGTON HTS TWNSHP H S 214,8.478,52150,FALSE,TRUE,TRUE
8158,203,18,18020,146430,25200,AV,W,7200,49,NA,1,1,6,4,4,3,1,5,2,0,1,2,1,NA,NA,2,2,2,1,1,2,0,1477,2,1,1,3,NA,NA,STREAMWOOD,60107,5601,0.48044991965720407,0.01553294054633101,0.03195857882520978,0.4642028209248349,0.01571148009284056,73157,Streamwood,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,10.958,64310,FALSE,TRUE,TRUE
8159,211,70,70210,75540,21230,NA,W,3267,96,3,2,1,10,4,2,3,2,5,2,0,1,3,1,2,2,2,2,7,NA,NA,NA,0,1956,2,2,2,3,NA,NA,CHICAGO,60628,4355,0.00206659012629161,0.9795637198622272,0.00619977037887485,0.00734787600459242,0.00964408725602755,14000,Chicago,0,0,1,0,0,0,"HUGHES, L",CORLISS HS,6.908,45273,FALSE,FALSE,TRUE
8160,203,31,31160,181860,30460,NA,T,4687,71,NA,2,1,5,3,1,3,1,5,1,0,1,1,1,2,2,2,2,3,1,2,2,0,1302,2,1,5,1,NA,NA,BROOKFIELD,60513,5502,0.8009814612868048,0.01035986913849509,0.02998909487459105,0.1395856052344602,0.03816793893129771,08576,Brookfield,0,0,1,0,0,0,SCHOOL DISTRICT 95,RIVERSIDE BROOKFIELD HIGH SCHOOL 208,13.524,84053,FALSE,TRUE,TRUE
8161,203,39,39210,117630,38590,NA,W,8125,57,NA,2,1,5,3,1,3,1,5,2,0,3,1,0,2,NA,2,2,3,1,2,2,0,1146,2,1,1,NA,NA,NA,ALSIP,60803,5979,0.4301722696103027,0.3729720689078441,0.00351229302558956,0.16708479678876068,0.0483358421140659,01010,Alsip,0,0,1,0,0,0,SCHOOL DISTRICT  126,COMMUNITY HIGH SCHOOL  218,13.434,49662,FALSE,TRUE,TRUE
8162,203,39,39210,118120,32650,NA,O,6875,58,NA,3,1,5,3,2,3,1,5,2,0,1,1,0,1,2,2,2,3,1,2,2,0,1539,2,1,5,1,NA,NA,ALSIP,60803,5979,0.4301722696103027,0.3729720689078441,0.00351229302558956,0.16708479678876068,0.0483358421140659,01010,Alsip,0,0,1,0,0,0,SCHOOL DISTRICT  126,COMMUNITY HIGH SCHOOL  218,13.434,49662,FALSE,TRUE,TRUE
8163,202,39,39080,105550,41250,NA,W,6875,68,NA,2,1,5,2,4,3,2,5,2,0,3,1,0,NA,NA,2,2,1,1,2,2,0,949,2,1,1,NA,NA,NA,OAK LAWN,60453,3370,0.7326409495548961,0.05875370919881306,0.00801186943620178,0.19525222551928784,0.01068249258160237,54820,Oak Lawn,0,0,1,0,0,0,SCHOOL DISTRICT  125,COMMUNITY HIGH SCHOOL  218,12.541,64646,FALSE,TRUE,TRUE
8164,210,22,22040,141480,23620,NA,W,3780,77,NA,2,1,5,2,1,3,1,5,1,0,1,1,0,2,2,2,2,3,1,2,2,0,1022,2,1,2,3,NA,NA,DES PLAINES,60018,4483,0.5277715815302253,0.03033682801695293,0.08788757528440776,0.3241133169752398,0.05978139638634842,19642,Des Plaines,0,0,1,0,0,0,SCHOOL DISTRICT C C  62,MAINE TOWNSHIP HIGH SCHOOL  207,9.229,71359,FALSE,TRUE,TRUE
